gbifID,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,day,month,year
5699948488,"Barda, Madhya Pradesh, IN (24.647, 75.377)",Madhya Pradesh,1.0,24.646633,75.377174,12,3,2022
5699936238,"Madhya Pradesh, IN (22.529, 78.18)",Madhya Pradesh,1.0,22.52934,78.18044,3,2,2019
5699880387,Bandhavgarh Tiger Reserve--Tala Zone,Madhya Pradesh,18.0,23.69846,81.03044,30,5,2024
5699781758,Kanha NP--Mukki Zone,Madhya Pradesh,13.0,22.158897,80.66334,22,4,2024
5699711349,Kalwaha Camp,Madhya Pradesh,4.0,23.569372,81.1249,24,5,2024
5699453997,"Unnamed Road, Suplai, Madhya Pradesh, IN (22.441, 78.034)",Madhya Pradesh,5.0,22.440874,78.03414,26,2,2022
5699342073,Satpura TR--Ticket Counter Madai,Madhya Pradesh,17.0,22.575954,78.143364,6,2,2020
5699333059,Gandhisagar Forest Resthouse,Madhya Pradesh,2.0,24.694136,75.55112,10,3,2023
5699316363,"Madhya Pradesh State Highway 31A, Karanpura Block, Madhya Pradesh, IN (24.701, 75.546)",Madhya Pradesh,2.0,24.700596,75.54598,9,3,2024
5699277116,"Brindavan, Pachmarhi",Madhya Pradesh,2.0,22.482416,78.4258,3,3,2021
5699258362,Orchha Madhya Pradesh,Uttar Pradesh,26.0,25.2059,78.385,25,9,2021
5699145145,Orachha,Madhya Pradesh,,25.35186,78.64211,2,10,2022
5699103734,Kanha NP--Kanha Zone,Madhya Pradesh,3.0,22.280678,80.62371,2,4,2024
5698991646,"Sillari, Maharashtra, IN (21.576, 79.288)",Maharashtra,2.0,21.576143,79.28778,6,4,2022
5698922632,"NH 27, Kota IN-RJ 25.15132, 75.75510",Rajasthan,1.0,25.151318,75.7551,22,8,2023
5698899101,"Trees & Tigers Resort, Kushalpura",Rajasthan,1.0,27.42267,76.54917,10,10,2016
5698876930,Gandhisagar Sanctuary,Madhya Pradesh,10.0,24.655005,75.53272,13,2,2021
5698690391,Gandhisagar ,Madhya Pradesh,4.0,24.71506,75.78039,14,12,2017
5698673652,Satpura TR--Churna,Madhya Pradesh,2.0,22.474287,78.07417,7,2,2020
5698446821,Ranthambore Tiger Reserve,Rajasthan,1.0,26.017393,76.5054,4,12,2018
5698336776,Satpura NP,Madhya Pradesh,,22.502604,78.436584,3,5,2015
5698298007,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,15,3,2024
5698217248,"Bamitha Road, Khajuraho, Madhya Pradesh, IN (24.838, 79.921)",Madhya Pradesh,1.0,24.838045,79.92133,7,11,2022
5698099878,"Unnamed Road, Mandla, Madhya Pradesh, IN (22.341, 80.596)",Madhya Pradesh,2.0,22.34129,80.59623,17,2,2024
5698060731,"Panna tiger reserve, Akola, MP IN (24.618, 80.082)",Madhya Pradesh,1.0,24.618443,80.08164,10,6,2022
5698059361,Ranthambore NP--Zone 2,Rajasthan,20.0,26.007303,76.46159,18,1,2009
5698009634,"B N P Safari Trail, Umaria, Madhya Pradesh, IN (23.661, 81.019)",Madhya Pradesh,1.0,23.661386,81.01897,5,1,2024
5697885811,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,24,11,2020
5697865588,"Nashik, Maharashtra, IN (19.905, 73.472)",Maharashtra,3.0,19.904934,73.47192,4,12,2024
5697863986,"Pokaran Wildlife, Rajasthan, IN (27.035, 71.583)",Rajasthan,2.0,27.035254,71.58283,9,12,2024
5697659062,"Barda, Madhya Pradesh, IN (24.646, 75.372)",Madhya Pradesh,3.0,24.646395,75.37224,12,3,2022
5697623810,"Jatashankar Badkachhar trek route, Pachmarhi, Madhya Pradesh, IN (22.489, 78.432)",Madhya Pradesh,3.0,22.48879,78.432465,3,3,2021
5697354094,Jinaj Pond,Gujarat,10.0,22.402561,72.60153,30,11,2023
5697282841,"Surya Talab, Hinglajgarh",Madhya Pradesh,8.0,24.71633,75.77947,11,3,2023
5697234554,Anjaneri Lake--Wall Side,Maharashtra,10.0,19.939222,73.59265,21,10,2018
5697196528,Jamanidev camp to bansia nala,Madhya Pradesh,2.0,22.570383,78.248215,7,3,2021
5697180641,"Hardua, Madhya Pradesh, IN (23.743, 81.24)",Madhya Pradesh,1.0,23.743105,81.240135,30,1,2023
5697116686,"Bheemana Kindi, Kenchanahalli, Kanakapura taluk, Ramanagar Dt",Karnataka,1.0,12.497336,77.28761,30,7,2017
5697095540,Satpura TR--Churna,Madhya Pradesh,4.0,22.474287,78.07417,4,2,2019
5696988608,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,7,9,2019
5696985560,Jhansi,Uttar Pradesh,,25.44929,78.5657,2,2,2002
5696815565,"Bichhiya, Mandla IN-MP 22.32760, 80.58186",Madhya Pradesh,4.0,22.327595,80.58186,15,2,2024
5696758987,Gandhisagar,Madhya Pradesh,1.0,24.702534,75.55133,24,2,2018
5696740830,"singpura to bhootel pugdundee, Madhya Pradesh, IN (22.536, 78.254)",Madhya Pradesh,2.0,22.535524,78.254105,3,3,2021
5696740550,Nimbu Pahadi,Madhya Pradesh,1.0,22.482594,78.17708,3,3,2021
5696545546,"Gir National Park and Wildlife Sanctuary, Junagadh IN-GJ 21.17837, 70.58372",Gujarat,1.0,21.178371,70.58372,23,11,2022
5696490210,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,26,3,2019
5696361266,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,10,2,2024
5696221673,"Kutru Wildlife Sanctuary, Bijapur IN-Chhattisgarh (18.8737,80.6393)",Chhattisgarh,8.0,18.873737,80.639275,10,1,2020
5696216607,"Pipartola, Madhya Pradesh, IN (24.637, 79.97)",Madhya Pradesh,1.0,24.63659,79.97006,4,3,2022
5696009844,"Khatiya Narangi, Madhya Pradesh, IN (22.309, 80.521)",Madhya Pradesh,22.0,22.308546,80.52126,2,4,2024
5695794644,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,15.0,21.739643,79.33436,23,2,2019
5695682978,"Paschim Camp - Budai Nala Madhya Pradesh, IN (24.658, 80.017)",Madhya Pradesh,3.0,24.658056,80.01746,12,6,2022
5695564438,Sheopur to awda,Madhya Pradesh,6.0,25.676783,76.70842,16,1,2018
5695550234,Jamanidev camp to bansia nala,Madhya Pradesh,2.0,22.570383,78.248215,7,3,2021
5695521593,"Unnamed Road, Shahdol, Madhya Pradesh, IN (23.971, 81.513) Koilari Beat",Madhya Pradesh,1.0,23.970516,81.51252,27,1,2024
5695482537,Gir Interpretation Zone (Devaliya Park),Gujarat,15.0,21.15832,70.510124,24,7,2022
5695432314,Telan Ghat,Madhya Pradesh,2.0,23.651768,79.768456,21,2,2021
5695161066,Tamhini Forest,Maharashtra,2.0,18.445957,73.42659,10,4,2016
5695157778,"Chitrod, Gujarat, IN (21.257, 70.659)",Gujarat,1.0,21.256887,70.65933,3,2,2024
5695136541,"Jambudweep, Pachmarhi",Madhya Pradesh,1.0,22.483522,78.416275,3,3,2021
5695097852,"Madhya Pradesh, IN (22.499, 78.443)",Madhya Pradesh,1.0,22.499062,78.443436,18,5,2019
5695085294,"B N P Safari Trail, Kila Bandhogarh, Madhya Pradesh, IN (23.699, 81.052)",Madhya Pradesh,5.0,23.698946,81.05198,25,5,2024
5694960217,"Sawant Kothadi, Madhya Pradesh, IN (24.674, 75.756)",Madhya Pradesh,2.0,24.67353,75.756195,2,3,2024
5694914550,"Ranguwan, Madhya Pradesh, IN (24.645, 79.833)",Madhya Pradesh,1.0,24.645199,79.83274,7,12,2024
5694891257,"Rampur, Madhya Pradesh, IN (24.488, 79.905)",Madhya Pradesh,7.0,24.488306,79.90482,6,12,2024
5694881451,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,28,1,2024
5694857650,Pench Tiger Reserve--MP Overall,Madhya Pradesh,4.0,21.774559,79.288246,7,1,2019
5694786535,Kanha NP--Mukki Zone,Madhya Pradesh,5.0,22.158897,80.66334,19,3,2024
5694766495,C24_Parsatola_Kanha,Madhya Pradesh,7.0,22.32075,80.637886,12,2,2022
5694733588,Gandhisagar Forest Resthouse,Madhya Pradesh,11.0,24.694136,75.55112,10,3,2023
5694671550,"Deoghar Kond, Maharashtra, IN (18.148, 73.153)",Maharashtra,20.0,18.147686,73.15298,28,1,2024
5694250386,"Chhuiya Ghati, Badgadi Kalan, Madhya Pradesh, IN (24.637, 79.901)",Madhya Pradesh,3.0,24.636665,79.90103,5,3,2022
5693921567,Nauradehi wild life sanctuary Sagar,Madhya Pradesh,10.0,23.38697,79.16135,30,1,2021
5693889309,"Madhya Pradesh State Highway 10, Shikarpura, Madhya Pradesh, IN (24.183, 80.219)",Madhya Pradesh,25.0,24.182829,80.21914,4,12,2024
5693817668,Desert NP (DNP) & Surroundings--General Area,Rajasthan,2.0,26.905807,70.80606,11,12,2020
5693792661,Dhoopgarh road,Madhya Pradesh,1.0,22.459957,78.37712,9,3,2018
5693466992,"Chambal River, Kota IN-RJ 25.13749, 75.78389",Rajasthan,5.0,25.137493,75.78389,14,9,2024
5693430299,Chhapar Village Chowk and Pond,Rajasthan,2.0,27.812525,74.438736,10,12,2021
5693402449,Gir Interpretation Zone (Devaliya Park),Gujarat,,21.15832,70.510124,16,1,2019
5693399336,"Madhya Pradesh State Highway 31A, Karanpura Block, Madhya Pradesh, IN (24.702, 75.544)",Madhya Pradesh,2.0,24.702381,75.543884,13,2,2021
5693320407,"Satpura Tiger Reserve, Madhai (22.57, 78.143)",Madhya Pradesh,6.0,22.570496,78.14329,8,3,2018
5693204144,Kanha NP--Kisli Zone,Madhya Pradesh,1.0,22.298626,80.55058,12,4,2024
5692923157,"Nauradehi Wildlife Sanctuary, Sagar IN-MP 23.35637, 79.17071",Madhya Pradesh,2.0,23.35637,79.17071,13,4,2024
5692829836,Kanha NP--Mukki Zone,Madhya Pradesh,30.0,22.158897,80.66334,24,5,2024
5692774308,Kanha NP--Mukki Zone,Madhya Pradesh,13.0,22.158897,80.66334,31,1,2024
5692645367,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,8,3,2024
5692642752,Auto selected,Madhya Pradesh,8.0,24.632668,75.65301,12,3,2022
5692560332,Bayana Cliffs,Rajasthan,4.0,26.893597,77.279335,9,2,2018
5692445448,Ranthambore NP--Zone 4--Rajbagh,Rajasthan,1.0,26.028181,76.46694,14,3,2019
5692368001,"Bichhiya, Mandla IN-MP 22.33667, 80.60204",Madhya Pradesh,10.0,22.33667,80.60204,18,2,2024
5692364701,"Madhya Pradesh, IN (22.426, 78.342)",Madhya Pradesh,1.0,22.425947,78.34246,11,9,2018
5692346736,"Nauradehi Wildlife Sanctuary, Damoh IN-Madhya Pradesh 23.28910, 79.34213",Madhya Pradesh,3.0,23.289103,79.34213,19,2,2020
5692330115,Kanha Tiger Reserve,Madhya Pradesh,24.0,22.29545,80.5957,11,2,2024
5692095799,Kanha core zone,Madhya Pradesh,1.0,22.300209,80.558525,11,3,2024
5692045332,Panna Tiger Reserve,Madhya Pradesh,20.0,24.59011,79.94105,30,1,2024
5691880732,"Unnamed Road, Jhalar Khamariya, Madhya Pradesh, IN (24.568, 79.898)",Madhya Pradesh,7.0,24.568104,79.89818,11,6,2022
5691819644,Kanha NP--Kanha Zone,Madhya Pradesh,8.0,22.280678,80.62371,4,4,2024
5691748789,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,31,1,2019
5691646347,"Gouharganj Road, Raisen, Madhya Pradesh, IN (23.033, 77.698)",Madhya Pradesh,4.0,23.032969,77.69784,29,11,2023
5691599715,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,1,12,2024
5691581934,"Bhavani Road, Bhavnagar, Gujarat, IN (21.077, 71.782)",Gujarat,2.0,21.076645,71.78192,18,2,2023
5691391308,"Chambal River, Kota IN-RJ 25.14422, 75.79713",Rajasthan,10.0,25.144218,75.797134,14,5,2023
5691374383,Kanha,Madhya Pradesh,2.0,22.20502,80.65625,24,2,2024
5691269580,"Tawa Reservoir, Hoshangabad IN-Madhya Pradesh (22.5647,78.1654)",Madhya Pradesh,1.0,22.564663,78.16536,24,1,2019
5691122271,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,22,3,2023
5691029033,"Ramanagara, Karnataka, IN (12.745, 77.3)",Karnataka,1.0,12.745301,77.299774,29,9,2024
5690944933,Orachha,Madhya Pradesh,2.0,25.35186,78.64211,4,4,2015
5690941201,"Madhya Pradesh State Highway 10, Mdeyan, Madhya Pradesh, IN (24.208, 80.192)",Madhya Pradesh,15.0,24.208479,80.19163,8,12,2024
5690900766,Forsyth Lodge,Madhya Pradesh,4.0,22.58632,78.14224,12,2,2021
5690804863,Satpura Tiger Reserve--Overall,Madhya Pradesh,1.0,22.495113,78.18049,26,2,2022
5690743785,Kanha NP--Kanha Zone,Madhya Pradesh,5.0,22.280678,80.62371,22,3,2024
5690715308,Sangrampur-Raisen,Madhya Pradesh,29.0,23.480282,77.54658,8,2,2024
5690677713,Ranthambore TR--Zone 8,Rajasthan,1.0,25.92779,76.3391,19,10,2024
5690664105,Boma,Madhya Pradesh,,23.64673,79.33766,17,2,2020
5690655792,"Ladpura, Kota IN-RJ 25.02870, 75.69526",Rajasthan,10.0,25.028694,75.69526,7,2,2022
5690622950,Pench Tiger Reserve--Karmajhiri Zone,Madhya Pradesh,4.0,21.825724,79.31927,27,10,2024
5690547829,"Madhya Pradesh, IN (24.665, 80.046)",Madhya Pradesh,5.0,24.664644,80.045654,9,6,2022
5690433489,Satpura TR--Paraspani,Madhya Pradesh,3.0,22.594,78.312,14,3,2024
5690256811,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,19,4,2024
5690251666,Ranthambore NP--Zone 2,Rajasthan,5.0,26.007303,76.46159,17,3,2019
5690186858,"Thengumarahada Village, Nilgiris",Tamil Nadu,1.0,11.572109,76.92328,9,4,2016
5690100070,Gwalior,Madhya Pradesh,1.0,26.216217,78.18697,30,10,2024
5690076727,"Jabra Malkhar, Madhya Pradesh, IN (22.962, 77.488)",Madhya Pradesh,2.0,22.962358,77.48823,29,1,2022
5689957339,Pabe Ghat,Maharashtra,2.0,18.336195,73.673256,9,2,2020
5689957301,Satpura TR--Parsapani entrance gate,Madhya Pradesh,1.0,22.596,78.08,7,2,2020
5689953749,Matkuli1,Madhya Pradesh,5.0,22.60797,78.3934,3,3,2021
5689922547,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,7,2,2012
5689883053,Halali Dam,Madhya Pradesh,21.0,23.501427,77.551796,3,10,2024
5689802684,"Neemuch, Madhya Pradesh, IN (24.663, 75.579)",Madhya Pradesh,2.0,24.662508,75.578705,2,3,2024
5689688582,"Chhuiya Ghati, Badgadi Kalan, Madhya Pradesh, IN (24.637, 79.901)",Madhya Pradesh,3.0,24.636665,79.90103,5,3,2022
5689528810,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,11,12,2018
5689474435,"Ramdevara Betta, Ramanagara",Karnataka,2.0,12.752204,77.3003,3,4,2022
5689336706,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,3.0,21.739643,79.33436,22,12,2024
5689278409,Rahli baleh marg,Madhya Pradesh,,23.642014,79.2029,17,2,2020
5689179605,"Bhalchel Road, Sasan, Gujarat, IN (21.177, 70.569)",Gujarat,8.0,21.177353,70.56912,2,10,2018
5689099758,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,1.0,12.749831,77.302124,25,2,2023
5689047663,Aadarwadi,Maharashtra,3.0,18.432875,73.40057,1,6,2019
5689042182,"Chauragarh Trail, Madhya Pradesh, IN (22.416, 78.431)",Madhya Pradesh,2.0,22.415527,78.43081,8,7,2018
5689014963,"Mahiravni - Gangapur Road, Wasali, Maharashtra, IN (19.988, 73.674)",Maharashtra,1.0,19.988186,73.67397,18,12,2024
5688857004,"Bandipur NP, ಬಂಡೀಪುರ ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ",Karnataka,1.0,11.672074,76.61792,24,1,2017
5688795183,"Unnamed Road, Pipartola, Madhya Pradesh, IN (24.662, 79.966)",Madhya Pradesh,2.0,24.661797,79.965515,4,3,2022
5688789794,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,26,3,2019
5688739612,"Udaipur, Rajasthan (OBI)",Rajasthan,1.0,24.590477,73.659676,4,1,2024
5688735112,"Bhuri Dol, IN (22.455, 78.333)",Madhya Pradesh,3.0,22.455334,78.33319,3,2,2019
5688733060,"Gundepalle, Penchikalpet",Telangana,1.0,19.245495,79.880356,8,1,2022
5688625365,Pabe Ghat,Maharashtra,2.0,18.336195,73.673256,9,2,2020
5688439051,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,4.0,21.739643,79.33436,12,2,2018
5688314519,"Jambudweep, Pachmarhi",Madhya Pradesh,2.0,22.483522,78.416275,3,3,2021
5688272310,Sasan Gir Junagadh Vintor IN-Gujarat-Sasan Gir - 21.169x70.598 - 26-Nov-2014 5:32 PM,Gujarat,11.0,21.168936,70.59801,26,11,2014
5688217868,Gandhisagar WLS--Sawant Kothadi,Madhya Pradesh,2.0,24.674633,75.75653,12,3,2023
5688171582,Bandhavgarh Tiger Reserve--Khitauli Gate,Madhya Pradesh,3.0,23.699034,80.97598,22,3,2019
5687958470,"Kheiriya, Madhya Pradesh, IN (24.624, 79.983)",Madhya Pradesh,2.0,24.623991,79.9829,10,6,2022
5687864302,Nauradehi wild life sanctuary Sagar,Madhya Pradesh,4.0,23.38697,79.16135,20,11,2021
5687843831,Ranthambore NP--Zone 2,Rajasthan,3.0,26.007303,76.46159,15,2,2024
5687816375,Masinagudi,Tamil Nadu,12.0,11.572093,76.64094,12,12,2021
5687591965,"Unnamed Road, Rori Ghat, Madhya Pradesh, IN (22.431, 78.373)",Madhya Pradesh,2.0,22.430891,78.37311,12,9,2018
5687483046,Kanha NP--Kisli Zone,Madhya Pradesh,2.0,22.298626,80.55058,26,1,2024
5687394800,"Unnamed Road, Udaipura, Madhya Pradesh, IN (24.366, 79.6)",Madhya Pradesh,3.0,24.365555,79.600174,6,12,2024
5687330648,Sariska Tiger Reserve,Rajasthan,,27.341866,76.4337,4,4,2024
5687283832,"Suryadev Camp To Watch Tower Camp,Madhya Pradesh, IN (22.478, 78.169)",Madhya Pradesh,2.0,22.47769,78.1688,3,2,2019
5687270770,Malan Bandhara,Gujarat,7.0,21.072046,71.79241,8,1,2023
5687235409,Orachha,Madhya Pradesh,1.0,25.35186,78.64211,15,2,2020
5687128467,"Kanha National Park, Balaghat IN-Madhya Pradesh (22.1438,80.6570)",Madhya Pradesh,2.0,22.14379,80.65698,3,1,2019
5687055197,"Banjar River, near Mukki Gate",Madhya Pradesh,1.0,22.144562,80.66587,2,3,2024
5686905677,Vibhapar,Gujarat,1.0,22.511812,70.08524,26,7,2024
5686900989,"Bandhavgarh National Park, Umaria IN-MP 23.78052, 81.04649",Madhya Pradesh,1.0,23.78052,81.04649,21,12,2023
5686709154,"Madhav national park, Shivpuri",Madhya Pradesh,6.0,25.427628,77.714584,13,1,2018
5686691585,Mukki,Madhya Pradesh,2.0,22.297737,80.58531,24,5,2024
5686501800,"Basantpura, Madhya Pradesh, IN (25.811, 77.206)",Madhya Pradesh,8.0,25.81071,77.206116,23,11,2019
5686449502,Ranthambore NP--Zone 2,Rajasthan,3.0,26.007303,76.46159,13,12,2024
5686127093,Bandhavgarh Tiger Reserve--Tala Zone,Madhya Pradesh,3.0,23.69846,81.03044,12,11,2024
5686079092,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,9,2,2024
5686070447,Kanha NP--Mukki Zone,Madhya Pradesh,2.0,22.158897,80.66334,2,1,2024
5685921197,"Pench National Park, Maharashtra",Maharashtra,1.0,21.643925,79.24138,24,12,2024
5685912830,Bandhavgarh NP--Fort,Madhya Pradesh,8.0,23.68291,81.035484,12,5,2024
5685910784,"Dugdugi Mahua—Satpura National Park, Hoshangabad IN-MP 22.47083, 78.33375",Madhya Pradesh,2.0,22.470833,78.33375,3,3,2021
5685793926,"Jhinjhini Mehel And Parsapani Round (22.545, 78.125)",Madhya Pradesh,2.0,22.545002,78.125435,16,3,2024
5685385335,Bandhavgarh Tiger Reserve--Magdhi Zone,Madhya Pradesh,1.0,23.58688,81.02069,12,2,2024
5685326458,"Rawatbhata, Rajasthan",Rajasthan,5.0,24.930498,75.59145,8,4,2017
5685298310,"Bador, Madhya Pradesh, IN (24.661, 80.099).",Madhya Pradesh,3.0,24.660725,80.099236,7,12,2024
5685246473,Chirgaon,Maharashtra,2.0,18.132275,73.139084,29,9,2024
5685244324,Gandhisagar Forest Resthouse,Madhya Pradesh,11.0,24.694136,75.55112,10,3,2023
5685213087,"Fort Road, Chittorgarh, Rajasthan, IN (24.902, 74.645)",Rajasthan,,24.901812,74.64479,28,9,2024
5685108409,Satpura TR--Madai,Madhya Pradesh,6.0,22.558378,78.148094,18,2,2019
5685074585,Ranthambhore NP--Zone 5,Rajasthan,1.0,26.06993,76.48518,10,2,2024
5685008377,Kanha NP--Kisli Zone,Madhya Pradesh,4.0,22.298626,80.55058,12,2,2021
5684582168,Kanha Tiger Reserve,Madhya Pradesh,1.0,22.29545,80.5957,10,12,2022
5684449936,"Janakpur, Madhya Pradesh, IN (24.671, 80.058)",Madhya Pradesh,1.0,24.671251,80.05784,6,12,2024
5684403866,The Oberoi Vanyavilas (Restricted),Rajasthan,2.0,26.024231,76.38735,9,2,2024
5684379003,"Chambal River, Kota IN-RJ 25.14524, 75.77560",Rajasthan,4.0,25.145237,75.775604,1,9,2022
5684282678,Satpura TR--Ticket Counter Madai,Madhya Pradesh,1.0,22.575954,78.143364,2,2,2019
5684278899,"Kisli Bhilwani F.V., Madhya Pradesh, IN (22.307, 80.55)",Madhya Pradesh,6.0,22.307257,80.550285,3,1,2024
5684115908,"Behraonda-Khandar-Baler-Karanpur-Kaila Devi-Karauli-Machalpur-Jagner Road, Marmada, Rajasthan, IN (26.269, 76.909)",Rajasthan,2.0,26.269445,76.90943,24,1,2024
5684040538,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,2.0,12.749831,77.302124,5,8,2023
5683991905,Silk Plantation- -Pachmarhi,Madhya Pradesh,1.0,22.457893,78.41152,14,2,2023
5683910913,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,15,3,2019
5683843666,"Chambal River, Kota IN-RJ 25.15344, 75.81029",Rajasthan,5.0,25.15344,75.810295,12,12,2021
5683834426,Kanha NP--Kisli Zone,Madhya Pradesh,3.0,22.298626,80.55058,14,2,2024
5683796905,Satpura TR--Ticket Counter Madai,Madhya Pradesh,17.0,22.575954,78.143364,6,2,2020
5683669864,Khem Villas Jungle Camp,Rajasthan,1.0,26.062107,76.437836,1,5,2018
5683601552,Panna Tiger Reserve--Hinnauta Gate,Madhya Pradesh,2.0,24.64262,80.01597,23,11,2021
5683587510,"Chiraidongri - Kanha Road, Kisli, Madhya Pradesh, IN (22.307, 80.526)",Madhya Pradesh,6.0,22.307045,80.5263,8,1,2024
5683578082,Satpura TR--Ticket Counter Madai,Madhya Pradesh,2.0,22.575954,78.143364,2,3,2021
5683413222,Awda dam,Madhya Pradesh,2.0,25.51231,76.8031,16,1,2018
5683359976,Kanha NP--Kanha Zone,Madhya Pradesh,4.0,22.280678,80.62371,12,4,2024
5683149847,"461771, Hoshangabad IN-Madhya Pradesh (22.5880,78.1445)",Madhya Pradesh,15.0,22.587969,78.14448,18,2,2019
5683108724,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,2.0,12.749831,77.302124,14,9,2024
5682854768,"Bandhavgarh National Park, Bandhogarh IN-MP 23.65961, 81.03458",Madhya Pradesh,2.0,23.65961,81.034584,24,5,2024
5682811188,Kanha NP--Mukki Zone,Madhya Pradesh,12.0,22.158897,80.66334,29,1,2024
5682797064,Tilondi Ghati-Raisen,Madhya Pradesh,1.0,23.134914,77.63523,28,2,2024
5682745440,Gandhisagar Forest Resthouse,Madhya Pradesh,3.0,24.694136,75.55112,12,2,2021
5682706071,Rundera - Surrounds near highway,Rajasthan,5.0,24.617392,74.05723,23,7,2023
5682558103,"Beherha-Ghorgharhi-Patiha-Davadhol-Piprahi04, Kumhai, Madhya Pradesh, IN (23.616, 81.018)",Madhya Pradesh,3.0,23.616467,81.018196,24,5,2024
5682516631,Gangadwar Trimbak,Maharashtra,4.0,19.92927,73.51642,19,4,2019
5682502601,Bhadriya,Rajasthan,1.0,27.034775,71.59085,26,11,2020
5682487716,Gir Interpretation Zone (Devaliya Park),Gujarat,12.0,21.15832,70.510124,11,4,2024
5682395227,Boodanatham and Moyar,Tamil Nadu,5.0,11.602165,76.70226,5,5,2018
5682368516,"Desert NP—RJ 26.71646, 70.59843",Rajasthan,3.0,26.716455,70.598434,19,2,2023
5682352259,Bandhavgarh Tiger Reserve--Khitauli Zone,Madhya Pradesh,1.0,23.73939,80.95715,22,5,2024
5682342817,Bhadriya,Rajasthan,2.0,27.078638,71.5486,5,12,2024
5682329496,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,12,5,2024
5682085774,"Jotkheda, Madhya Pradesh, IN (23.123, 79.239)",Madhya Pradesh,1.0,23.122517,79.23881,14,1,2023
5682067939,"Unnamed Road, Bamera, Madhya Pradesh, IN (23.788, 80.988)",Madhya Pradesh,1.0,23.78819,80.98766,7,1,2024
5682015668,"Singoregarh, Madhya Pradesh, IN (23.524, 79.727)",Madhya Pradesh,8.0,23.523972,79.7265,13,11,2018
5681773737,Satpura TR--Dehlia Antipoaching Camp,Madhya Pradesh,1.0,22.465303,78.52855,3,3,2021
5681720283,Ghatigaon,Madhya Pradesh,1.0,26.049072,77.97517,19,11,2017
5681641579,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,14,1,2024
5681634662,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,8,3,2024
5681518955,Orchha general area,Madhya Pradesh,,25.353737,78.64371,15,2,2013
5681426542,Gir Wildlife Sanctuary--Route 6/2,Gujarat,1.0,21.189533,70.58188,17,10,2024
5681376521,"Rao Jodha Desert Rock Park, Jodhpur",Rajasthan,,26.302073,73.01621,13,1,2015
5681212537,"Anakatti-Siriyur Road, Nilgiris, Tamil Nadu, IN",Tamil Nadu,1.0,11.537457,76.78139,31,10,2024
5681175646,"Girnar, Gujarat, IN (21.529, 70.527)",Gujarat,10.0,21.52863,70.52698,20,12,2024
5681157668,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,14,1,2024
5681156192,"Chambal Wildlife Sanctuary, Bundi IN-RJ 25.12141, 75.71683",Rajasthan,1.0,25.121407,75.71683,13,1,2022
5680970547,Kanha NP--Mukki Zone,Madhya Pradesh,3.0,22.158897,80.66334,5,2,2024
5680830332,Hiran River,Gujarat,2.0,21.175955,70.58834,12,4,2024
